0,1
4.469612,10.414937
8.549346,24.48127
28.62161,-7.0007353
2.672174,-19.908304
14.845415,-2.7254572
-46.151188,9.447452
0.73636746,20.470531
4.3713098,-1.7462306
-0.5478342,-10.087329
20.442484,-10.988647
13.190117,12.886831
9.224991,-6.792507
19.718317,3.0757685
15.449098,-15.567163
18.986303,-2.5434756
13.338192,4.424037
-0.17765489,1.147379
6.0367336,15.9335
-0.53218895,3.6933863
15.182527,-20.653889
-25.040281,-1.6125635
-29.657103,-2.316132
12.871987,-4.1004715
11.206008,-1.6003883
-36.468723,31.090008
33.737637,-16.746424
46.106133,7.225761
5.806484,22.225975
3.8698797,17.812717
-28.105494,-2.5159264
-4.965781,-2.5367057
10.290123,20.306932
11.85607,-8.485958
-5.8249784,-10.322394
-41.590233,-17.184141
8.581721,16.483358
35.61078,-14.548427
0.5764498,-10.208878
3.4090037,-40.202972
3.9907928,23.764843
14.960799,-8.888105
21.83921,-0.23034477
-20.073036,-7.0504694
-32.178364,-5.0193815
13.15544,-3.298761
-32.983734,29.486513
9.626408,-40.348095
7.983443,-6.735513
3.291301,5.5433736
14.358556,-9.459172
-35.910927,-9.053815
6.9868894,-19.154114
-42.625824,10.157245
16.185165,6.6729984
10.03286,18.021906
34.741123,5.535584
16.54572,-14.33682
-8.161609,-5.930249
-3.8269925,-3.3569934
40.649845,4.417843
2.800825,9.413684
10.556255,16.238718
2.386244,-19.032757
20.849274,-16.901575
3.4856107,-44.702625
41.545025,2.353308
31.390022,-10.737286
10.957434,-0.32945052
10.1666975,4.846606
4.864879,-46.173317
-1.6397867,-4.347588
18.472094,-13.063961
8.552568,20.220192
-30.731583,-3.0476973
5.12082,-41.57125
29.214367,-5.940817
20.937025,-13.837981
12.273251,2.2170243
-39.432022,25.077894
15.987637,-22.313822
34.95652,-2.8738065
30.76165,-10.555084
11.76421,10.562811
32.639915,-11.690152
30.377031,2.3880239
-39.854412,-16.842333
-20.392853,-9.461327
1.5493714,6.04819
-0.44388348,-15.046721
-7.4906325,-15.07828
6.278423,6.6770306
0.12288784,18.705482
36.131493,-9.556453
1.6917297,-2.1244152
17.392519,12.829606
-10.981975,45.09825
-41.71222,-5.95392
13.590286,-11.0992985
7.8522706,0.35959688
27.07622,-1.653029
-44.313595,8.437568
-34.85925,-10.27263
-7.692886,-13.460778
-4.343351,-3.8780794
-2.3227596,-3.8794434
24.541672,-8.328559
-8.805838,-14.679952
7.0064983,-20.095762
34.8069,-6.4710097
9.83576,-45.82943
15.044832,-0.96251726
4.874712,-19.53764
25.772417,4.1614
32.22677,-13.590623
14.114655,-3.8848605
19.950489,-1.3376515
10.19602,2.4283106
9.669695,6.63811
0.13223548,18.714668
-42.6043,-9.398004
-23.631609,-0.9863656
14.715135,-10.209934
31.476204,-2.764023
-23.596426,-1.0326687
10.399927,5.0789194
-27.312317,2.7302587
-9.247427,-8.66974
-26.838533,-5.237367
5.015901,-16.880507
26.402054,2.9877238
41.12824,7.663575
27.47138,5.9049816
0.66504514,-11.241822
34.18485,-9.619813
-27.630983,3.5268683
-38.8055,-8.239263
21.615602,-14.149567
-9.287151,-6.62307
1.6565952,5.6806917
11.411817,-17.27614
8.460273,-14.372904
-45.17317,6.1505885
-38.332855,27.249016
0.2508628,7.2257276
-1.2413055,6.3873734
10.876213,19.360336
2.5687106,11.898673
8.568438,-1.5664092
5.265786,-13.757916
18.092613,8.616651
1.9414548,-2.1037943
-39.717133,-6.981405
6.432431,-12.215961
16.079018,-7.7445593
19.150555,1.7089447
7.6322393,-10.6454
24.179007,-12.964697
10.226445,-3.6048324
-2.890497,14.397623
24.7483,1.795506
3.6625972,-7.2094126
-9.411915,-7.9976487
0.14274801,-0.78597313
6.3566566,6.9031725
27.12205,4.732352
31.62058,-3.1323965
7.0760894,12.926673
10.897867,-18.967186
45.753494,7.189584
9.106951,-8.565716
-36.018593,-12.206021
-2.4376752,-2.47959
28.022408,-13.670141
4.544143,13.745533
2.819513,11.898705
5.975903,26.386147
0.17160326,-0.75795096
14.435079,28.690475
3.8044071,23.14815
2.363658,-18.57899
7.6874614,23.069195
31.032057,-18.239359
2.1749058,17.657364
7.118415,-15.854232
5.37103,17.311634
3.8348877,23.192036
-40.466553,-11.250112
-9.136979,-10.133952
27.568678,6.294908
3.7789652,22.944948
3.010916,-9.140686
26.170588,-6.986968
5.189491,-5.288296
2.1622384,-3.768852
0.50424767,-6.737005
5.2642922,21.413832
-7.3931956,-7.1077366
41.288628,3.3632498
-36.002384,-12.224409
-1.4029874,-12.605217
-27.36618,-8.435179
-3.1190407,-3.0302527
6.8271937,2.0152147
4.5434813,-5.2295976
30.554731,0.5473838
3.1527207,21.328688
12.858687,-23.982798
6.051167,-1.5831298
-6.267759,-12.985571
25.50591,-7.1083
-40.983208,25.987093
35.122074,-13.29213
6.1454563,-10.930158
2.1508746,-15.160845
3.6181884,-19.792904
34.474556,-14.453692
26.028364,-5.6584077
14.857473,19.71278
-37.622833,-11.113305
35.872795,-11.710147
15.53074,-8.622163
3.9595397,10.770083
19.103754,-0.9565206
34.55752,0.4038801
-40.538418,-10.379816
18.510372,0.92440104
-40.39017,-6.5065103
23.34327,-10.364833
-5.944454,-2.0482218
10.148087,18.017567
21.79383,1.5567153
-27.844025,4.4274354
27.322353,-7.492967
15.014018,-2.3213477
7.176718,-1.6403719
18.006298,-21.115686
7.7954564,-21.721241
26.264853,1.0253879
-7.500067,-15.090324
-26.688738,-6.9707294
5.282466,11.776667
24.309238,-0.82115567
5.1632824,0.45525312
10.887858,-15.029071
1.7308363,3.9487507
10.010516,-43.320137
-39.742615,-13.724915
7.3191776,-12.728777
26.404285,-12.527029
-4.592978,-9.1577
2.0253677,-44.76519
0.6599356,-11.236198
-4.800393,-1.64841
0.5608449,9.7815485
-30.49063,-0.31190106
24.52437,-2.7339518
26.437504,-3.0315027
15.988582,6.666408
-46.26199,-4.9932156
1.4411727,11.694485
-27.3584,-8.079332
-32.337624,-2.6810498
-42.900112,6.727286
-22.839148,-1.686009
14.609251,3.2509766
35.156956,-1.3286409
29.235119,1.5689478
34.673923,-10.530293
23.449223,-1.5226887
-28.295385,-5.207355
34.754704,5.556988
-11.308435,-8.327123
-43.715458,-13.728769
32.030743,-12.566911
3.917241,5.701078
9.414828,-1.2502216
6.265474,6.2816014
-8.207923,-8.631248
3.19573,-18.423294
2.9124663,16.636251
30.614483,5.422251
-22.511936,-5.8296876
-1.8326507,-11.391363
-27.010725,-2.6744428
7.5780478,6.134578
33.43918,-19.603708
-3.7532988,-1.915013
31.598501,2.2345707
13.246315,-2.2338612
17.136549,-2.0059795
10.24195,-8.684505
-9.257143,-11.802471
2.5891688,-8.030814
-7.309511,-11.84311
18.35686,-10.663106
12.65607,5.4410214
10.064068,22.96232
1.6531018,1.5332432
-27.612143,-7.6169887
-7.5224576,-1.570074
9.875447,-13.161732
14.463692,-0.18801129
4.0170727,-45.417885
-6.223172,-14.575589
5.427771,-12.04975
15.884466,12.926804
14.8454075,1.5868357
13.853917,-0.2673755
9.914833,2.782735
-1.4247166,7.854372
6.1124883,-41.861614
-40.468212,-14.089116
23.605757,-17.556849
18.783623,-1.0183972
4.2599463,-18.844112
8.43071,6.433363
12.527773,18.76161
-41.98698,-16.192825
16.02053,17.96838
19.319338,-20.544464
16.03873,10.3735695
17.02155,-7.4065413
-41.680546,-12.383059
-40.44851,-18.123857
11.50746,-22.297153
-1.4668165,-3.9127955
-7.48279,-14.409431
11.831793,8.808833
33.08529,-12.732535
4.7415857,24.596777
-29.64581,-6.8313684
5.430184,-20.804335
-38.63036,-9.720093
-7.251365,-11.870668
25.33433,-6.4867353
40.280464,-2.5001736
4.3064547,11.869413
8.588155,16.489738
-3.1943362,-3.216662
-13.448102,-8.382585
27.618275,-0.42536104
-2.8306398,-1.4954939
36.834965,-12.333406
1.7566992,-16.124102
7.984015,17.145771
20.560286,4.2143693
-6.6660714,-13.622054
-8.8727,-8.990159
33.64452,3.5687597
11.247967,20.092308
21.632883,-10.089417
12.820237,-14.622527
8.494539,-12.759801
6.4631443,1.3844997
30.691824,5.8040667
6.2108464,25.817377
1.8480558,22.404821
-26.289509,-3.0116696
5.0845494,-46.173523
-4.5237684,-3.8507662
-21.207018,-10.552035
14.216544,-5.3445187
16.809305,-5.30616
30.16563,-0.7693337
16.01709,-3.0455132
20.631641,-4.8698225
4.5676007,0.8267491
-20.403608,-9.443112
30.536335,-13.382653
10.393485,-18.171494
8.586092,16.49615
5.551579,-46.02987
12.118277,-10.445422
13.121077,-0.8459592
14.948425,-5.0281115
23.648932,-10.3029585
12.739558,-3.2113972
26.347115,-13.75399
-1.9844972,10.126689
40.962566,9.345118
-37.96675,-8.664248
-1.4084914,-3.9666972
16.934076,-15.367685
0.9530692,4.4398336
-7.353798,-2.3746064
-8.479226,-11.734615
-28.386526,-2.2834253
19.131165,-12.752563
0.20825984,22.171417
10.88614,5.425378
1.3334986,2.2748804
15.401927,-13.560161
14.151919,-15.285267
9.348362,24.803503
29.100548,-17.17414
33.444885,-8.08478
0.5319482,2.1926005
11.5612955,-14.0248995
35.710396,-9.076526
32.95042,-13.476042
-41.99535,-16.191217
3.0528994,24.195778
20.664692,5.2042494
28.053022,7.3792543
6.9264226,-3.6767385
-26.610826,-4.9537106
9.685399,6.7957635
23.53951,-6.942118
-39.88363,27.742037
8.383461,-12.027319
14.25556,26.14574
11.5728855,9.003145
9.796924,0.61681306
33.26574,-12.710419
7.273125,1.2646518
1.4638951,12.1432085
3.7222557,-7.564508
-36.40315,-9.346491
-46.27512,7.5733232
15.1026745,-11.134519
28.729338,1.1813266
4.9566574,17.264164
-45.66341,6.636384
0.10709173,-8.409156
5.878814,8.718142
5.1687894,20.830057
5.574642,5.5732865
0.36383352,-0.59694016
0.13149436,-8.501648
5.214163,-3.316526
3.3927555,-11.411425
8.200339,6.4081864
18.814184,-12.01845
22.828547,-17.572348
16.8481,0.5954179
17.588043,-16.289827
-43.704605,-9.172119
21.745432,3.0998309
9.197713,-19.254108
-10.447753,-6.7403617
14.031796,-6.294049
8.1928625,19.408422
4.8923326,11.285186
24.673504,-9.3301
13.959719,-20.52607
10.706907,21.295551
-35.124474,29.456816
-37.413376,-12.49187
-13.19122,-8.548396
-7.813282,-7.404546
-20.486177,-6.912582
16.291124,-14.716064
2.8453667,19.248259
5.2870154,-13.794798
22.252432,-0.4054609
14.756804,15.8477545
18.11488,-3.4830945
13.43198,6.787018
8.106749,9.744342
16.515423,17.066702
4.979271,19.484665
7.030362,5.416306
11.137693,-17.765335
39.814762,-2.2823193
6.199012,-2.051288
6.8871856,-7.0930247
3.4725819,17.911966
7.2175493,-20.651966
-26.07827,-0.5317994
34.386566,-11.1463375
25.701284,3.0550838
-46.018154,6.5960317
-1.5809485,21.565994
-41.025227,13.803114
-0.37739104,-43.21754
21.491959,-7.92702
9.845012,-40.509556
39.900135,4.541896
41.473457,6.956206
-22.150238,-2.476746
6.4547305,-9.036168
1.576119,12.117311
6.6406493,-8.1362705
5.1624455,5.9264555
30.694717,-12.73441
-8.195963,-5.9008784
-8.785483,-5.5705156
21.737448,-8.190188
-30.810663,-4.2068167
3.6523843,-13.962515
-36.889496,29.791475
-1.770304,9.666155
21.234879,-8.7031555
-39.718426,-11.351712
15.180296,1.821692
6.4488635,21.578642
7.8553576,-5.377137
17.59818,7.503802
-6.9876933,-11.158501
8.06153,1.5199114
14.46886,11.359495
11.488076,-14.795822
-34.876915,-10.219711
-4.819072,-1.3337274
32.80028,0.34378266
17.334524,-17.629267
8.960579,-0.2632634
14.855059,-7.572651
9.608564,-15.2852125
12.9267235,8.9594145
14.997443,-21.855915
27.968805,-7.134795
-13.519407,-8.331066
4.8711643,-42.644436
26.649035,-1.1390408
13.967137,11.281355
24.391827,-9.918098
1.2587907,-44.394054
1.286943,-18.155544
-45.91443,6.1340423
33.711273,-7.866465
36.267445,-7.8535237
21.707497,-0.68342733
-38.337795,-7.71499
-45.884026,-14.746441
28.851131,-17.151217
-41.826633,-10.583607
13.460729,-19.831907
27.23697,-3.0463316
-0.39171878,-5.6042643
2.7027597,-20.792566
26.771336,3.9046562
2.2864165,6.908168
16.812302,-21.357456
0.15536402,3.9745939
25.537624,-13.917062
5.523508,17.02674
31.119963,-0.21912831
8.32597,24.842152
3.8638012,-12.820591
23.602013,-16.644335
20.617598,-4.877065
7.1619854,-22.040503
12.51692,-22.289946
3.8672342,-6.207473
-2.6311343,12.33036
-43.79173,-8.409715
2.626394,24.87596
-39.056892,26.130962
3.934213,2.257891
31.146175,-0.38967496
-1.7024983,11.190381
6.3220263,14.136557
-30.275932,-5.356137
4.3825006,10.698104
8.253071,-1.2099272
36.06284,-4.60393
26.740543,-13.899932
24.366066,4.2483206
0.3115719,-12.733359
13.987654,14.67372
11.181598,14.388651
-0.73215073,-3.1222482
22.366228,-18.391794
13.974663,-22.455536
4.0996737,15.585333
8.223892,-13.491704
15.120051,-0.84743077
31.42635,-1.6853805
-40.51714,-10.410652
-44.20874,-7.7301936
-2.9117408,10.735855
2.6632028,13.561907
24.39336,2.782784
16.401707,-4.3911605
34.500847,4.2894526
-40.073578,12.018179
10.566946,-9.570767
18.377615,-20.223944
-32.05439,27.381424
11.480989,-14.050693
-6.6323557,-13.635142
1.4509544,-5.9674172
-29.634138,2.0918086
1.437112,-3.0732038
-1.8736247,-4.1360383
10.829431,-15.446409
0.3420266,-9.472466
9.314723,-4.0424757
28.284351,-11.47476
-1.2395777,6.3931074
23.80161,-7.659645
37.165215,4.2494864
-3.1266096,-2.32476
14.208688,13.861376
6.4809523,-16.497362
-23.72431,-2.2038348
44.469784,1.9136635
-43.2488,-19.634924
7.1072407,16.543175
10.079452,-22.41892
0.51090866,-2.8154135
18.866049,-18.243122
2.467066,18.219437
8.746632,0.7549267
4.88447,12.440313
16.404915,10.686439
1.0190258,-7.383436
-11.38688,-8.06461
11.398675,-1.2211539
31.501152,-10.693387
-6.208927,-13.984904
14.459443,0.6323944
22.435188,-8.452454
11.884735,-2.6108155
5.045759,-16.811966
-0.72533125,-0.8327058
13.349294,20.72538
14.3840685,-3.0811393
38.476074,4.0262294
18.003325,-21.001715
6.1427016,-10.96955
8.509186,-14.754392
-28.271828,1.3052669
5.1528115,-41.56574
16.110088,10.356401
11.158809,3.2746477
9.571771,10.059564
-37.47508,-12.4966135
5.2215247,4.2456603
30.453722,-17.497717
14.780208,26.023695
9.415782,1.3582917
2.5637677,18.496746
-4.855032,-1.6177566
17.476389,-8.031382
8.143095,10.118339
10.567842,20.903107
23.756327,-16.665087
32.98457,-2.8231568
-8.375378,-11.864451
-5.7461715,-3.0835922
